geometry
"POLYGON ((555454.910448209 6910507.21262677, 555457.651144071 6910502.46560229, 555463.132535794 6910502.46560229, 555465.873231655 6910507.21262677, 555463.132535794 6910511.95965125, 555457.651144071 6910511.95965125, 555454.910448209 6910507.21262677))"
"POLYGON ((555454.910448209 6910507.21262677, 555457.651144071 6910502.46560229, 555463.132535794 6910502.46560229, 555465.873231655 6910507.21262677, 555463.132535794 6910511.95965125, 555457.651144071 6910511.95965125, 555454.910448209 6910507.21262677))"
"POLYGON ((555462.211507426 6910502.88300783, 555464.952203287 6910498.13598335, 555470.43359501 6910498.13598335, 555473.174290872 6910502.88300783, 555470.43359501 6910507.63003231, 555464.952203287 6910507.63003231, 555462.211507426 6910502.88300783))"
"POLYGON ((555462.211507426 6910502.88300783, 555464.952203287 6910498.13598335, 555470.43359501 6910498.13598335, 555473.174290872 6910502.88300783, 555470.43359501 6910507.63003231, 555464.952203287 6910507.63003231, 555462.211507426 6910502.88300783))"
"POLYGON ((556295.342451453 6910959.94893342, 556299.364693332 6910952.98220612, 556307.40917709 6910952.98220612, 556311.43141897 6910959.94893342, 556307.40917709 6910966.91566071, 556299.364693332 6910966.91566071, 556295.342451453 6910959.94893342))"
"POLYGON ((556910.550574943 6910249.12297621, 556913.183750354 6910244.56218261, 556918.450101175 6910244.56218261, 556921.083276586 6910249.12297621, 556918.450101175 6910253.6837698, 556913.183750354 6910253.6837698, 556910.550574943 6910249.12297621))"
"POLYGON ((598236.395111484 6963919.49522393, 598239.794526322 6963913.60726471, 598246.593355997 6963913.60726471, 598249.992770835 6963919.49522393, 598246.593355997 6963925.38318314, 598239.794526322 6963925.38318314, 598236.395111484 6963919.49522393))"
"POLYGON ((598236.395111484 6963919.49522393, 598239.794526322 6963913.60726471, 598246.593355997 6963913.60726471, 598249.992770835 6963919.49522393, 598246.593355997 6963925.38318314, 598239.794526322 6963925.38318314, 598236.395111484 6963919.49522393))"
"POLYGON ((598447.533023017 6963712.16619194, 598450.166198428 6963707.60539834, 598455.432549249 6963707.60539834, 598458.06572466 6963712.16619194, 598455.432549249 6963716.72698554, 598450.166198428 6963716.72698554, 598447.533023017 6963712.16619194))"
"POLYGON ((491744.395243947 6946813.31892376, 491745.522702299 6946811.36610861, 491747.777619004 6946811.36610861, 491748.905077356 6946813.31892376, 491747.777619004 6946815.27173891, 491745.522702299 6946815.27173891, 491744.395243947 6946813.31892376))"
"POLYGON ((491902.991209583 6946847.29923754, 491905.85560744 6946842.33795492, 491911.584403153 6946842.33795492, 491914.448801009 6946847.29923754, 491911.584403153 6946852.26052016, 491905.85560744 6946852.26052016, 491902.991209583 6946847.29923754))"
"POLYGON ((491902.991209583 6946847.29923754, 491905.85560744 6946842.33795492, 491911.584403153 6946842.33795492, 491914.448801009 6946847.29923754, 491911.584403153 6946852.26052016, 491905.85560744 6946852.26052016, 491902.991209583 6946847.29923754))"
"POLYGON ((492248.054046615 6947371.30238254, 492251.667674155 6947365.04339604, 492258.894929236 6947365.04339604, 492262.508556776 6947371.30238254, 492258.894929236 6947377.56136904, 492251.667674155 6947377.56136904, 492248.054046615 6947371.30238254))"
"POLYGON ((492257.629833254 6947387.07241741, 492260.995082251 6947381.24363517, 492267.725580246 6947381.24363517, 492271.090829243 6947387.07241741, 492267.725580246 6947392.90119966, 492260.995082251 6947392.90119966, 492257.629833254 6947387.07241741))"
"POLYGON ((492257.629833254 6947387.07241741, 492260.995082251 6947381.24363517, 492267.725580246 6947381.24363517, 492271.090829243 6947387.07241741, 492267.725580246 6947392.90119966, 492260.995082251 6947392.90119966, 492257.629833254 6947387.07241741))"
"POLYGON ((492228.76606076 6947890.40883415, 492232.379688301 6947884.14984765, 492239.606943381 6947884.14984765, 492243.220570922 6947890.40883415, 492239.606943381 6947896.66782065, 492232.379688301 6947896.66782065, 492228.76606076 6947890.40883415))"
"POLYGON ((492228.76606076 6947890.40883415, 492232.379688301 6947884.14984765, 492239.606943381 6947884.14984765, 492243.220570922 6947890.40883415, 492239.606943381 6947896.66782065, 492232.379688301 6947896.66782065, 492228.76606076 6947890.40883415))"
"POLYGON ((494119.740865455 6948601.92596675, 494122.585019964 6948596.99974663, 494128.273328981 6948596.99974663, 494131.117483489 6948601.92596675, 494128.273328981 6948606.85218686, 494122.585019964 6948606.85218686, 494119.740865455 6948601.92596675))"
"POLYGON ((494119.740865455 6948601.92596675, 494122.585019964 6948596.99974663, 494128.273328981 6948596.99974663, 494131.117483489 6948601.92596675, 494128.273328981 6948606.85218686, 494122.585019964 6948606.85218686, 494119.740865455 6948601.92596675))"
"POLYGON ((513093.516212663 6935960.68868208, 513096.037286181 6935956.32205466, 513101.079433216 6935956.32205466, 513103.600506734 6935960.68868208, 513101.079433216 6935965.05530951, 513096.037286181 6935965.05530951, 513093.516212663 6935960.68868208))"
"POLYGON ((513093.516212663 6935960.68868208, 513096.037286181 6935956.32205466, 513101.079433216 6935956.32205466, 513103.600506734 6935960.68868208, 513101.079433216 6935965.05530951, 513096.037286181 6935965.05530951, 513093.516212663 6935960.68868208))"
"POLYGON ((512605.75349355 6937134.60614217, 512608.774959548 6937129.37280954, 512614.817891545 6937129.37280954, 512617.839357543 6937134.60614217, 512614.817891545 6937139.83947479, 512608.774959548 6937139.83947479, 512605.75349355 6937134.60614217))"
"POLYGON ((512613.975797434 6937116.37365617, 512617.128285065 6937110.91338742, 512623.433260327 6937110.91338742, 512626.585747959 6937116.37365617, 512623.433260327 6937121.83392491, 512617.128285065 6937121.83392491, 512613.975797434 6937116.37365617))"
"POLYGON ((512606.403429592 6937077.35784962, 512609.886793239 6937071.3244868, 512616.853520534 6937071.3244868, 512620.336884182 6937077.35784962, 512616.853520534 6937083.39121244, 512609.886793239 6937083.39121244, 512606.403429592 6937077.35784962))"
"POLYGON ((512585.568657371 6937069.13863991, 512588.951032428 6937063.28019446, 512595.715782542 6937063.28019446, 512599.098157599 6937069.13863991, 512595.715782542 6937074.99708536, 512588.951032428 6937074.99708536, 512585.568657371 6937069.13863991))"
"POLYGON ((512568.846100952 6937056.3642795, 512570.969034838 6937052.68725015, 512575.214902609 6937052.68725015, 512577.337836495 6937056.3642795, 512575.214902609 6937060.04130885, 512570.969034838 6937060.04130885, 512568.846100952 6937056.3642795))"
"POLYGON ((512556.410359155 6937097.77564536, 512559.254513664 6937092.84942524, 512564.94282268 6937092.84942524, 512567.786977189 6937097.77564536, 512564.94282268 6937102.70186547, 512559.254513664 6937102.70186547, 512556.410359155 6937097.77564536))"
"POLYGON ((512578.939187704 6937105.02956883, 512582.073293327 6937099.60113866, 512588.341504572 6937099.60113866, 512591.475610194 6937105.02956883, 512588.341504572 6937110.457999, 512582.073293327 6937110.457999, 512578.939187704 6937105.02956883))"
"POLYGON ((512610.140093388 6937166.5334252, 512613.505342386 6937160.70464295, 512620.23584038 6937160.70464295, 512623.601089378 6937166.5334252, 512620.23584038 6937172.36220744, 512613.505342386 6937172.36220744, 512610.140093388 6937166.5334252))"
"POLYGON ((545133.744734321 6975864.75319075, 545136.629233461 6975859.75709169, 545142.398231743 6975859.75709169, 545145.282730883 6975864.75319075, 545142.398231743 6975869.74928982, 545136.629233461 6975869.74928982, 545133.744734321 6975864.75319075))"
"POLYGON ((544967.68693298 6975474.05442331, 544970.630912587 6975468.95530106, 544976.518871802 6975468.95530106, 544979.462851409 6975474.05442331, 544976.518871802 6975479.15354557, 544970.630912587 6975479.15354557, 544967.68693298 6975474.05442331))"
"POLYGON ((544967.68693298 6975474.05442331, 544970.630912587 6975468.95530106, 544976.518871802 6975468.95530106, 544979.462851409 6975474.05442331, 544976.518871802 6975479.15354557, 544970.630912587 6975479.15354557, 544967.68693298 6975474.05442331))"
"POLYGON ((545126.400824766 6976189.15031075, 545128.967326686 6976184.70499903, 545134.100330527 6976184.70499903, 545136.666832447 6976189.15031075, 545134.100330527 6976193.59562248, 545128.967326686 6976193.59562248, 545126.400824766 6976189.15031075))"
"POLYGON ((547991.951106844 6948201.97922397, 547998.228529279 6948191.10640938, 548010.783374149 6948191.10640938, 548017.060796584 6948201.97922397, 548010.783374149 6948212.85203857, 547998.228529279 6948212.85203857, 547991.951106844 6948201.97922397))"
"POLYGON ((546722.124334487 6946548.14204394, 546725.437674219 6946542.40317118, 546732.064353682 6946542.40317118, 546735.377693414 6946548.14204394, 546732.064353682 6946553.8809167, 546725.437674219 6946553.8809167, 546722.124334487 6946548.14204394))"
"POLYGON ((546722.124334487 6946548.14204394, 546725.437674219 6946542.40317118, 546732.064353682 6946542.40317118, 546735.377693414 6946548.14204394, 546732.064353682 6946553.8809167, 546725.437674219 6946553.8809167, 546722.124334487 6946548.14204394))"
"POLYGON ((529231.024163567 6967776.95431778, 529233.227236176 6967773.13848409, 529237.633381394 6967773.13848409, 529239.836454003 6967776.95431778, 529237.633381394 6967780.77015148, 529233.227236176 6967780.77015148, 529231.024163567 6967776.95431778))"
"POLYGON ((556545.916874314 6914373.49454566, 556548.636406184 6914368.78417828, 556554.075469925 6914368.78417828, 556556.795001795 6914373.49454566, 556554.075469925 6914378.20491303, 556548.636406184 6914378.20491303, 556545.916874314 6914373.49454566))"
"POLYGON ((556195.651729346 6914405.84126069, 556197.691378249 6914402.30848516, 556201.770676054 6914402.30848516, 556203.810324957 6914405.84126069, 556201.770676054 6914409.37403622, 556197.691378249 6914409.37403622, 556195.651729346 6914405.84126069))"
"POLYGON ((556730.386432415 6915373.53032477, 556731.658376979 6915371.32725216, 556734.202266106 6915371.32725216, 556735.47421067 6915373.53032477, 556734.202266106 6915375.73339738, 556731.658376979 6915375.73339738, 556730.386432415 6915373.53032477))"
"POLYGON ((556722.434612102 6915371.49391889, 556723.706556666 6915369.29084628, 556726.250445794 6915369.29084628, 556727.522390358 6915371.49391889, 556726.250445794 6915373.69699149, 556723.706556666 6915373.69699149, 556722.434612102 6915371.49391889))"
"POLYGON ((556719.37372987 6915351.41106202, 556721.004031954 6915348.58729598, 556724.264636122 6915348.58729598, 556725.894938206 6915351.41106202, 556724.264636122 6915354.23482807, 556721.004031954 6915354.23482807, 556719.37372987 6915351.41106202))"
"POLYGON ((563830.065813875 6944269.7025017, 563833.254747661 6944264.17910636, 563839.632615233 6944264.17910636, 563842.821549019 6944269.7025017, 563839.632615233 6944275.22589704, 563833.254747661 6944275.22589704, 563830.065813875 6944269.7025017))"
"POLYGON ((561799.37083751 6943702.95037706, 561800.772452154 6943700.52270929, 561803.575681443 6943700.52270929, 561804.977296087 6943702.95037706, 561803.575681443 6943705.37804484, 561800.772452154 6943705.37804484, 561799.37083751 6943702.95037706))"
"POLYGON ((561896.615912787 6943938.42892763, 561898.246214871 6943935.60516159, 561901.506819039 6943935.60516159, 561903.137121123 6943938.42892763, 561901.506819039 6943941.25269367, 561898.246214871 6943941.25269367, 561896.615912787 6943938.42892763))"
"POLYGON ((560808.514762088 6944410.3648777, 560811.358916597 6944405.43865758, 560817.047225613 6944405.43865758, 560819.891380122 6944410.3648777, 560817.047225613 6944415.29109781, 560811.358916597 6944415.29109781, 560808.514762088 6944410.3648777))"
"POLYGON ((563398.05068044 6946164.05536483, 563400.061801379 6946160.57200118, 563404.084043259 6946160.57200118, 563406.095164198 6946164.05536483, 563404.084043259 6946167.53872848, 563400.061801379 6946167.53872848, 563398.05068044 6946164.05536483))"
"POLYGON ((563230.706319404 6946015.06105163, 563234.054354739 6946009.26208433, 563240.750425408 6946009.26208433, 563244.098460743 6946015.06105163, 563240.750425408 6946020.86001894, 563234.054354739 6946020.86001894, 563230.706319404 6946015.06105163))"
"POLYGON ((563230.706319404 6946015.06105163, 563234.054354739 6946009.26208433, 563240.750425408 6946009.26208433, 563244.098460743 6946015.06105163, 563240.750425408 6946020.86001894, 563234.054354739 6946020.86001894, 563230.706319404 6946015.06105163))"
"POLYGON ((563991.135911334 6946526.92489981, 563994.431766302 6946521.21631155, 564001.023476236 6946521.21631155, 564004.319331203 6946526.92489981, 564001.023476236 6946532.63348807, 563994.431766302 6946532.63348807, 563991.135911334 6946526.92489981))"
"POLYGON ((563991.135911334 6946526.92489981, 563994.431766302 6946521.21631155, 564001.023476236 6946521.21631155, 564004.319331203 6946526.92489981, 564001.023476236 6946532.63348807, 563994.431766302 6946532.63348807, 563991.135911334 6946526.92489981))"
"POLYGON ((529716.593764306 6959719.82947135, 529718.604885245 6959716.3461077, 529722.627127125 6959716.3461077, 529724.638248064 6959719.82947135, 529722.627127125 6959723.31283499, 529718.604885245 6959723.31283499, 529716.593764306 6959719.82947135))"
"POLYGON ((529269.54383575 6959306.95765149, 529271.824232548 6959303.00788837, 529276.385026145 6959303.00788837, 529278.665422943 6959306.95765149, 529276.385026145 6959310.9074146, 529271.824232548 6959310.9074146, 529269.54383575 6959306.95765149))"
"POLYGON ((596002.617955555 6952633.75450569, 596005.116005088 6952629.42775698, 596010.112104154 6952629.42775698, 596012.610153687 6952633.75450569, 596010.112104154 6952638.0812544, 596005.116005088 6952638.0812544, 596002.617955555 6952633.75450569))"
"POLYGON ((596002.617955555 6952633.75450569, 596005.116005088 6952629.42775698, 596010.112104154 6952629.42775698, 596012.610153687 6952633.75450569, 596010.112104154 6952638.0812544, 596005.116005088 6952638.0812544, 596002.617955555 6952633.75450569))"
"POLYGON ((601295.761238015 6956060.44898783, 601298.327739935 6956056.00367611, 601303.460743775 6956056.00367611, 601306.027245695 6956060.44898783, 601303.460743775 6956064.89429956, 601298.327739935 6956064.89429956, 601295.761238015 6956060.44898783))"
"POLYGON ((601295.761238015 6956060.44898783, 601298.327739935 6956056.00367611, 601303.460743775 6956056.00367611, 601306.027245695 6956060.44898783, 601303.460743775 6956064.89429956, 601298.327739935 6956064.89429956, 601295.761238015 6956060.44898783))"
"POLYGON ((601295.761238015 6956060.44898783, 601298.327739935 6956056.00367611, 601303.460743775 6956056.00367611, 601306.027245695 6956060.44898783, 601303.460743775 6956064.89429956, 601298.327739935 6956064.89429956, 601295.761238015 6956060.44898783))"
"POLYGON ((602046.752691339 6955064.40160948, 602049.20404424 6955060.15574171, 602054.106750042 6955060.15574171, 602056.558102943 6955064.40160948, 602054.106750042 6955068.64747725, 602049.20404424 6955068.64747725, 602046.752691339 6955064.40160948))"
"POLYGON ((602046.752691339 6955064.40160948, 602049.20404424 6955060.15574171, 602054.106750042 6955060.15574171, 602056.558102943 6955064.40160948, 602054.106750042 6955068.64747725, 602049.20404424 6955068.64747725, 602046.752691339 6955064.40160948))"
"POLYGON ((601422.630873864 6956115.20678885, 601424.833946472 6956111.39095515, 601429.240091691 6956111.39095515, 601431.443164299 6956115.20678885, 601429.240091691 6956119.02262254, 601424.833946472 6956119.02262254, 601422.630873864 6956115.20678885))"
"POLYGON ((601422.630873864 6956115.20678885, 601424.833946472 6956111.39095515, 601429.240091691 6956111.39095515, 601431.443164299 6956115.20678885, 601429.240091691 6956119.02262254, 601424.833946472 6956119.02262254, 601422.630873864 6956115.20678885))"
"POLYGON ((514466.47545579 6961743.81373733, 514470.008231319 6961737.69479063, 514477.073782377 6961737.69479063, 514480.606557906 6961743.81373733, 514477.073782377 6961749.93268404, 514470.008231319 6961749.93268404, 514466.47545579 6961743.81373733))"
"POLYGON ((571168.85381192 6949695.64417525, 571172.149666887 6949689.935587, 571178.741376822 6949689.935587, 571182.037231789 6949695.64417525, 571178.741376822 6949701.35276351, 571172.149666887 6949701.35276351, 571168.85381192 6949695.64417525))"
"POLYGON ((535189.77856273 6969636.87531279, 535191.577363982 6969633.75969763, 535195.174966488 6969633.75969763, 535196.973767741 6969636.87531279, 535195.174966488 6969639.99092795, 535191.577363982 6969639.99092795, 535189.77856273 6969636.87531279))"
"POLYGON ((580406.707118591 6995471.62979945, 580410.106533429 6995465.74184023, 580416.905363104 6995465.74184023, 580420.304777942 6995471.62979945, 580416.905363104 6995477.51775866, 580410.106533429 6995477.51775866, 580406.707118591 6995471.62979945))"
"POLYGON ((580406.707118591 6995471.62979945, 580410.106533429 6995465.74184023, 580416.905363104 6995465.74184023, 580420.304777942 6995471.62979945, 580416.905363104 6995477.51775866, 580410.106533429 6995477.51775866, 580406.707118591 6995471.62979945))"
"POLYGON ((580406.707118591 6995471.62979945, 580410.106533429 6995465.74184023, 580416.905363104 6995465.74184023, 580420.304777942 6995471.62979945, 580416.905363104 6995477.51775866, 580410.106533429 6995477.51775866, 580406.707118591 6995471.62979945))"
"POLYGON ((580538.349144861 6995008.7684178, 580539.869409394 6995006.13524239, 580542.909938458 6995006.13524239, 580544.43020299 6995008.7684178, 580542.909938458 6995011.40159321, 580539.869409394 6995011.40159321, 580538.349144861 6995008.7684178))"
"POLYGON ((580510.317946635 6995145.36654688, 580511.948248719 6995142.54278084, 580515.208852887 6995142.54278084, 580516.839154971 6995145.36654688, 580515.208852887 6995148.19031292, 580511.948248719 6995148.19031292, 580510.317946635 6995145.36654688))"
"POLYGON ((580510.317946635 6995145.36654688, 580511.948248719 6995142.54278084, 580515.208852887 6995142.54278084, 580516.839154971 6995145.36654688, 580515.208852887 6995148.19031292, 580511.948248719 6995148.19031292, 580510.317946635 6995145.36654688))"
"POLYGON ((580518.738429544 6995160.49290869, 580520.368731628 6995157.66914265, 580523.629335796 6995157.66914265, 580525.25963788 6995160.49290869, 580523.629335796 6995163.31667473, 580520.368731628 6995163.31667473, 580518.738429544 6995160.49290869))"
"POLYGON ((580518.738429544 6995160.49290869, 580520.368731628 6995157.66914265, 580523.629335796 6995157.66914265, 580525.25963788 6995160.49290869, 580523.629335796 6995163.31667473, 580520.368731628 6995163.31667473, 580518.738429544 6995160.49290869))"
"POLYGON ((580529.288438384 6995221.25943305, 580530.690053029 6995218.83176528, 580533.493282317 6995218.83176528, 580534.894896961 6995221.25943305, 580533.493282317 6995223.68710083, 580530.690053029 6995223.68710083, 580529.288438384 6995221.25943305))"
"POLYGON ((580529.288438384 6995221.25943305, 580530.690053029 6995218.83176528, 580533.493282317 6995218.83176528, 580534.894896961 6995221.25943305, 580533.493282317 6995223.68710083, 580530.690053029 6995223.68710083, 580529.288438384 6995221.25943305))"
"POLYGON ((580112.298033357 6994619.97418154, 580113.4756252 6994617.93453264, 580115.830808886 6994617.93453264, 580117.008400729 6994619.97418154, 580115.830808886 6994622.01383044, 580113.4756252 6994622.01383044, 580112.298033357 6994619.97418154))"
"POLYGON ((580112.298033357 6994619.97418154, 580113.4756252 6994617.93453264, 580115.830808886 6994617.93453264, 580117.008400729 6994619.97418154, 580115.830808886 6994622.01383044, 580113.4756252 6994622.01383044, 580112.298033357 6994619.97418154))"
"POLYGON ((580037.933612025 6994728.1680995, 580039.4153826 6994725.60159758, 580042.378923749 6994725.60159758, 580043.860694323 6994728.1680995, 580042.378923749 6994730.73460143, 580039.4153826 6994730.73460143, 580037.933612025 6994728.1680995))"
"POLYGON ((580037.933612025 6994728.1680995, 580039.4153826 6994725.60159758, 580042.378923749 6994725.60159758, 580043.860694323 6994728.1680995, 580042.378923749 6994730.73460143, 580039.4153826 6994730.73460143, 580037.933612025 6994728.1680995))"
"POLYGON ((580025.899948517 6994980.80316509, 580027.420213049 6994978.16998968, 580030.460742113 6994978.16998968, 580031.981006646 6994980.80316509, 580030.460742113 6994983.4363405, 580027.420213049 6994983.4363405, 580025.899948517 6994980.80316509))"
"POLYGON ((580025.899948517 6994980.80316509, 580027.420213049 6994978.16998968, 580030.460742113 6994978.16998968, 580031.981006646 6994980.80316509, 580030.460742113 6994983.4363405, 580027.420213049 6994983.4363405, 580025.899948517 6994980.80316509))"
"POLYGON ((580384.136012698 6995086.11509945, 580386.390929402 6995082.20946915, 580390.900762812 6995082.20946915, 580393.155679516 6995086.11509945, 580390.900762812 6995090.02072975, 580386.390929402 6995090.02072975, 580384.136012698 6995086.11509945))"
"POLYGON ((579893.718028135 6994698.84607141, 579895.947173517 6994694.98507836, 579900.40546428 6994694.98507836, 579902.634609662 6994698.84607141, 579900.40546428 6994702.70706447, 579895.947173517 6994702.70706447, 579893.718028135 6994698.84607141))"
"POLYGON ((579793.653199992 6994508.90749783, 579795.012965927 6994506.55231414, 579797.732497797 6994506.55231414, 579799.092263732 6994508.90749783, 579797.732497797 6994511.26268151, 579795.012965927 6994511.26268151, 579793.653199992 6994508.90749783))"
"POLYGON ((579793.653199992 6994508.90749783, 579795.012965927 6994506.55231414, 579797.732497797 6994506.55231414, 579799.092263732 6994508.90749783, 579797.732497797 6994511.26268151, 579795.012965927 6994511.26268151, 579793.653199992 6994508.90749783))"
"POLYGON ((579793.653199992 6994508.90749783, 579795.012965927 6994506.55231414, 579797.732497797 6994506.55231414, 579799.092263732 6994508.90749783, 579797.732497797 6994511.26268151, 579795.012965927 6994511.26268151, 579793.653199992 6994508.90749783))"
"POLYGON ((579711.28175779 6994622.31179766, 579713.080559043 6994619.19618249, 579716.678161548 6994619.19618249, 579718.476962801 6994622.31179766, 579716.678161548 6994625.42741282, 579713.080559043 6994625.42741282, 579711.28175779 6994622.31179766))"
"POLYGON ((579711.28175779 6994622.31179766, 579713.080559043 6994619.19618249, 579716.678161548 6994619.19618249, 579718.476962801 6994622.31179766, 579716.678161548 6994625.42741282, 579713.080559043 6994625.42741282, 579711.28175779 6994622.31179766))"
"POLYGON ((579630.454202968 6994186.7237477, 579633.7675427 6994180.98487494, 579640.394222163 6994180.98487494, 579643.707561895 6994186.7237477, 579640.394222163 6994192.46262046, 579633.7675427 6994192.46262046, 579630.454202968 6994186.7237477))"
"POLYGON ((579630.454202968 6994186.7237477, 579633.7675427 6994180.98487494, 579640.394222163 6994180.98487494, 579643.707561895 6994186.7237477, 579640.394222163 6994192.46262046, 579633.7675427 6994192.46262046, 579630.454202968 6994186.7237477))"
"POLYGON ((579840.486864416 6994165.72705982, 579842.152230772 6994162.84256068, 579845.482963482 6994162.84256068, 579847.148329838 6994165.72705982, 579845.482963482 6994168.61155896, 579842.152230772 6994168.61155896, 579840.486864416 6994165.72705982))"
"POLYGON ((579840.486864416 6994165.72705982, 579842.152230772 6994162.84256068, 579845.482963482 6994162.84256068, 579847.148329838 6994165.72705982, 579845.482963482 6994168.61155896, 579842.152230772 6994168.61155896, 579840.486864416 6994165.72705982))"
"POLYGON ((579524.591714006 6994074.02027167, 579529.458935342 6994065.58999702, 579539.193378016 6994065.58999702, 579544.060599353 6994074.02027167, 579539.193378016 6994082.45054631, 579529.458935342 6994082.45054631, 579524.591714006 6994074.02027167))"
"POLYGON ((579524.591714006 6994074.02027167, 579529.458935342 6994065.58999702, 579539.193378016 6994065.58999702, 579544.060599353 6994074.02027167, 579539.193378016 6994082.45054631, 579529.458935342 6994082.45054631, 579524.591714006 6994074.02027167))"
"POLYGON ((579445.880695473 6994210.19194935, 579448.083768082 6994206.37611566, 579452.4899133 6994206.37611566, 579454.692985909 6994210.19194935, 579452.4899133 6994214.00778304, 579448.083768082 6994214.00778304, 579445.880695473 6994210.19194935))"
"POLYGON ((579827.722339543 6994109.31719238, 579832.295784464 6994101.39575341, 579841.442674306 6994101.39575341, 579846.016119226 6994109.31719238, 579841.442674306 6994117.23863135, 579832.295784464 6994117.23863135, 579827.722339543 6994109.31719238))"
"POLYGON ((579827.722339543 6994109.31719238, 579832.295784464 6994101.39575341, 579841.442674306 6994101.39575341, 579846.016119226 6994109.31719238, 579841.442674306 6994117.23863135, 579832.295784464 6994117.23863135, 579827.722339543 6994109.31719238))"
"POLYGON ((579222.032071382 6993842.01459336, 579223.474320953 6993839.51654383, 579226.358820093 6993839.51654383, 579227.801069663 6993842.01459336, 579226.358820093 6993844.51264289, 579223.474320953 6993844.51264289, 579222.032071382 6993842.01459336))"
"POLYGON ((579222.032071382 6993842.01459336, 579223.474320953 6993839.51654383, 579226.358820093 6993839.51654383, 579227.801069663 6993842.01459336, 579226.358820093 6993844.51264289, 579223.474320953 6993844.51264289, 579222.032071382 6993842.01459336))"
"POLYGON ((579893.199558197 6993505.92283122, 579894.274547557 6993504.06089503, 579896.424526277 6993504.06089503, 579897.499515637 6993505.92283122, 579896.424526277 6993507.78476741, 579894.274547557 6993507.78476741, 579893.199558197 6993505.92283122))"
"POLYGON ((579893.199558197 6993505.92283122, 579894.274547557 6993504.06089503, 579896.424526277 6993504.06089503, 579897.499515637 6993505.92283122, 579896.424526277 6993507.78476741, 579894.274547557 6993507.78476741, 579893.199558197 6993505.92283122))"
"POLYGON ((579893.199558197 6993505.92283122, 579894.274547557 6993504.06089503, 579896.424526277 6993504.06089503, 579897.499515637 6993505.92283122, 579896.424526277 6993507.78476741, 579894.274547557 6993507.78476741, 579893.199558197 6993505.92283122))"
"POLYGON ((579893.199558197 6993505.92283122, 579894.274547557 6993504.06089503, 579896.424526277 6993504.06089503, 579897.499515637 6993505.92283122, 579896.424526277 6993507.78476741, 579894.274547557 6993507.78476741, 579893.199558197 6993505.92283122))"
"POLYGON ((579893.199558197 6993505.92283122, 579894.274547557 6993504.06089503, 579896.424526277 6993504.06089503, 579897.499515637 6993505.92283122, 579896.424526277 6993507.78476741, 579894.274547557 6993507.78476741, 579893.199558197 6993505.92283122))"
"POLYGON ((579784.15956251 6993420.1836594, 579785.337154353 6993418.1440105, 579787.692338039 6993418.1440105, 579788.869929882 6993420.1836594, 579787.692338039 6993422.2233083, 579785.337154353 6993422.2233083, 579784.15956251 6993420.1836594))"
"POLYGON ((579784.15956251 6993420.1836594, 579785.337154353 6993418.1440105, 579787.692338039 6993418.1440105, 579788.869929882 6993420.1836594, 579787.692338039 6993422.2233083, 579785.337154353 6993422.2233083, 579784.15956251 6993420.1836594))"
"POLYGON ((579534.78071455 6993470.75277058, 579536.673428629 6993467.47449363, 579540.458856786 6993467.47449363, 579542.351570865 6993470.75277058, 579540.458856786 6993474.03104753, 579536.673428629 6993474.03104753, 579534.78071455 6993470.75277058))"
"POLYGON ((579534.78071455 6993470.75277058, 579536.673428629 6993467.47449363, 579540.458856786 6993467.47449363, 579542.351570865 6993470.75277058, 579540.458856786 6993474.03104753, 579536.673428629 6993474.03104753, 579534.78071455 6993470.75277058))"
"POLYGON ((579541.364746506 6993429.23186866, 579544.34772092 6993424.06520541, 579550.313669748 6993424.06520541, 579553.296644162 6993429.23186866, 579550.313669748 6993434.3985319, 579544.34772092 6993434.3985319, 579541.364746506 6993429.23186866))"
"POLYGON ((579541.364746506 6993429.23186866, 579544.34772092 6993424.06520541, 579550.313669748 6993424.06520541, 579553.296644162 6993429.23186866, 579550.313669748 6993434.3985319, 579544.34772092 6993434.3985319, 579541.364746506 6993429.23186866))"
"POLYGON ((579541.364746506 6993429.23186866, 579544.34772092 6993424.06520541, 579550.313669748 6993424.06520541, 579553.296644162 6993429.23186866, 579550.313669748 6993434.3985319, 579544.34772092 6993434.3985319, 579541.364746506 6993429.23186866))"
"POLYGON ((579541.364746506 6993429.23186866, 579544.34772092 6993424.06520541, 579550.313669748 6993424.06520541, 579553.296644162 6993429.23186866, 579550.313669748 6993434.3985319, 579544.34772092 6993434.3985319, 579541.364746506 6993429.23186866))"
"POLYGON ((579541.364746506 6993429.23186866, 579544.34772092 6993424.06520541, 579550.313669748 6993424.06520541, 579553.296644162 6993429.23186866, 579550.313669748 6993434.3985319, 579544.34772092 6993434.3985319, 579541.364746506 6993429.23186866))"
"POLYGON ((579541.364746506 6993429.23186866, 579544.34772092 6993424.06520541, 579550.313669748 6993424.06520541, 579553.296644162 6993429.23186866, 579550.313669748 6993434.3985319, 579544.34772092 6993434.3985319, 579541.364746506 6993429.23186866))"
"POLYGON ((579541.364746506 6993429.23186866, 579544.34772092 6993424.06520541, 579550.313669748 6993424.06520541, 579553.296644162 6993429.23186866, 579550.313669748 6993434.3985319, 579544.34772092 6993434.3985319, 579541.364746506 6993429.23186866))"
